username,artist,album,song,date
VikingIrishman,Stone Sour,Come What(ever) May,Cardiff,14 Feb 2010 04:33
VikingIrishman,Stone Sour,Come What(ever) May,Cardiff,14 Feb 2010 04:33
VikingIrishman,Bush,Razorblade Suitcase,A Tendency To Start Fires,14 Feb 2010 04:28
VikingIrishman,occams razor,Metal Edge March 08,Too Late For Rescue,14 Feb 2010 04:24
VikingIrishman,Rob Zombie,Past Present & Future,The Great American Nightmare,14 Feb 2010 04:20
VikingIrishman,Nirvana,Nirvana,In Bloom,14 Feb 2010 04:16
VikingIrishman,Type O Negative,Freddy vs. Jason,(We Were) Electrocute,14 Feb 2010 04:09
VikingIrishman,Funeral,As the Light Does the Shadow,Hunger,14 Feb 2010 04:02
VikingIrishman,Rush,Roll the Bones,Bravado,14 Feb 2010 03:53
VikingIrishman,Nirvana,Bleach,Paper Cuts,14 Feb 2010 03:49
VikingIrishman,Thin Lizzy,Dedication - The Very Best of Thin Lizzy,Jailbreak,14 Feb 2010 03:44
VikingIrishman,Type O Negative,Bloody Kisses,Can't Lose You,14 Feb 2010 03:41
VikingIrishman,Type O Negative,The Origin of the Feces,Kill You Tonight (Reprise),14 Feb 2010 03:35
VikingIrishman,Lily Allen,It's Not Me It's You,Never Gonna Happen,14 Feb 2010 03:28
VikingIrishman,Lily Allen,It's Not Me It's You,Never Gonna Happen,14 Feb 2010 03:28
VikingIrishman,MALICE MIZER,Bara No Seidou,06. Chinurareta kajitsu,14 Feb 2010 03:25
VikingIrishman,Rush,Hold Your Fire,High Water,14 Feb 2010 03:20
VikingIrishman,Bush,The Science of Things,Jesus Online,14 Feb 2010 03:14
VikingIrishman,Kamelot,Epica,Interlude III: At The Banquet,14 Feb 2010 03:11
VikingIrishman,The Presidents of the United States of America,The Presidents of the United States of America,Naked and Famous,14 Feb 2010 03:10
VikingIrishman,White Zombie,Supersexy Swingin' Sounds,Real Solution #9 (Mambo Mania mix),14 Feb 2010 03:04
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Infected,14 Feb 2010 02:59
VikingIrishman,Type O Negative,The Least Worst of Type O Negative,Everything Dies,14 Feb 2010 02:55
VikingIrishman,MALICE MIZER,The 1th Anniversary,Lafflesia,14 Feb 2010 02:51
VikingIrishman,Flogging Molly,Swagger,Black Friday Rule,14 Feb 2010 02:47
VikingIrishman,Nirvana,Nirvana,All Apologies,14 Feb 2010 02:39
VikingIrishman,Amon Amarth,With Oden On Our Side (Bonus Disc),Death In Fire (Live),14 Feb 2010 02:31
VikingIrishman,Bush,Razorblade Suitcase,Mouth,14 Feb 2010 02:26
VikingIrishman,The Presidents of the United States of America,The Presidents of the United States of America,Feather Pluckn,14 Feb 2010 02:21
VikingIrishman,Flogging Molly,Drunken Lullabies,Death Valley Queen,14 Feb 2010 02:18
VikingIrishman,Thin Lizzy,Dedication - The Very Best of Thin Lizzy,She Knows,14 Feb 2010 02:13
VikingIrishman,Thin Lizzy,Dedication - The Very Best of Thin Lizzy,Fighting My Way Back,14 Feb 2010 02:08
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Legal Assassin,14 Feb 2010 02:05
VikingIrishman,Nirvana,Nevermind,On a Plain,14 Feb 2010 02:01
VikingIrishman,Cake,Pressure Chief,End of the Movie,14 Feb 2010 01:58
VikingIrishman,Type O Negative,Life Is Killing Me (Bonus CD),Out of the Fire (Kane's Theme),14 Feb 2010 01:56
VikingIrishman,Flogging Molly,Drunken Lullabies,Swagger,14 Feb 2010 01:53
VikingIrishman,Sublime,Gold [Disc 1],Right Back,14 Feb 2010 01:51
VikingIrishman,Amon Amarth,With Oden On Our Side (Bonus Disc),Hermod's Ride To Hel - Lokes Treachery Part 1 (Demo),14 Feb 2010 01:48
VikingIrishman,Cake,Prolonging the Magic,You Turn The Screws,14 Feb 2010 01:43
VikingIrishman,MALICE MIZER,Kami's Memorial Box,Mori no naka no tenshi,13 Feb 2010 23:46
VikingIrishman,Type O Negative,October Rust,Die With Me,13 Feb 2010 23:41
VikingIrishman,Type O Negative,October Rust,Die With Me,13 Feb 2010 23:41
VikingIrishman,Greg Edmonson,Firefly,Heart Of Gold Montage,13 Feb 2010 23:34
VikingIrishman,MALICE MIZER,Gekka no Yasoukyoku single,Gekka no Yasoukyoku (de l'imag,13 Feb 2010 23:31
VikingIrishman,MALICE MIZER,Gekka no Yasoukyoku single,Gekka no Yasoukyoku (de l'imag,13 Feb 2010 23:31
VikingIrishman,Amon Amarth,With Oden On Our Side (Bonus Disc),Where Silent Gods Stand Guard (Live),13 Feb 2010 23:28
VikingIrishman,Sublime,Gold [Disc 2],Get Ready,13 Feb 2010 23:21
VikingIrishman,Bush,The Science of Things,Warm Machine,13 Feb 2010 23:17
VikingIrishman,MALICE MIZER,Bara No Seidou,03. Kyomu no naka de no yuugi,13 Feb 2010 23:12
VikingIrishman,Black Water Rising,Metal Edge March 08,Brother Go On,13 Feb 2010 23:04
VikingIrishman,Conway Twitty & Loretta Lynn,,Lead Me on,13 Feb 2010 23:02
VikingIrishman,Moi dix Mois,Dix infernal,front et baiser,13 Feb 2010 22:47
VikingIrishman,Moi dix Mois,Dix infernal,front et baiser,13 Feb 2010 22:47
VikingIrishman,Flogging Molly,Drunken Lullabies,Cruel Mistress,13 Feb 2010 22:43
VikingIrishman,Acid Bath,Pagan Terrorism Tactics,Venus Blue,13 Feb 2010 20:53
VikingIrishman,Rush,2112,Tears,13 Feb 2010 20:48
VikingIrishman,Chevelle,This Type Of Thinking Could Do Us In,Breach Birth,13 Feb 2010 20:44
VikingIrishman,Kamelot,Siege Perilous,Siege,13 Feb 2010 20:40
VikingIrishman,Goo Goo Dolls,No Alternative,Bitch,13 Feb 2010 20:30
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Chase the Morning,13 Feb 2010 20:27
VikingIrishman,Kamelot,Epica,The Edge of Paradise,13 Feb 2010 20:24
VikingIrishman,Kamelot,Ghost Opera,The Human Stain,13 Feb 2010 20:20
VikingIrishman,Stone Sour,Come What(ever) May,Suffer,13 Feb 2010 20:16
VikingIrishman,Suicidal Tendencies,Prime Cuts,You Can't Bring Me Down,13 Feb 2010 20:12
VikingIrishman,Slipknot,Vol. 3: The Subliminal Verses,Vermilion Pt. 2,13 Feb 2010 20:06
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Can't Get It Up If The Girl's Breathing?,13 Feb 2010 19:34
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Can't Get It Up If The Girl's Breathing?,13 Feb 2010 19:34
VikingIrishman,Bryan Adams,Spirit: Stallion Of The Cimerron,Here I Am (End Title),13 Feb 2010 19:34
VikingIrishman,Bush,Sixteen Stone,X-Girlfriend,13 Feb 2010 19:29
VikingIrishman,Sublime,Gold [Disc 2],Trenchtown Rock,13 Feb 2010 19:28
VikingIrishman,White Zombie,Supersexy Swingin' Sounds,Electric Head Pt. 2 (Sexational After Dark Mix),13 Feb 2010 19:27
VikingIrishman,Type O Negative,Dead Again (Bonus Live CD),Black Sabbath (Intro) - Christian Women,13 Feb 2010 19:22
VikingIrishman,Type O Negative,The Least Worst of Type O Negative,Unsuccessfully Coping with the Natural Beauty of Infidelity,13 Feb 2010 19:13
VikingIrishman,Acid Bath,When the Kite String Pops,Cheap Vodka,13 Feb 2010 19:01
VikingIrishman,Nirvana,In Utero,Dumb,13 Feb 2010 18:58
VikingIrishman,The Presidents of the United States of America,The Presidents of the United States of America,Candy,13 Feb 2010 18:51
VikingIrishman,Cake,Comfort Eagle,Long Line Of Cars,13 Feb 2010 18:48
VikingIrishman,Type O Negative,The Least Worst of Type O Negative,It's Never Enough,13 Feb 2010 18:45
VikingIrishman,Stone Sour,Stone Sour,Blue Study,13 Feb 2010 18:36
VikingIrishman,Stone Sour,Stone Sour,Blue Study,13 Feb 2010 18:36
VikingIrishman,Type O Negative,Dead Again (Bonus Live CD),Black No. 1,13 Feb 2010 18:32
VikingIrishman,Cake,Fashion Nugget,Daria,13 Feb 2010 18:22
VikingIrishman,The Blank Theory,Freddy vs. Jason,Middle Of Nowhere,13 Feb 2010 18:19
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Chromaggia,13 Feb 2010 18:14
VikingIrishman,Cake,Fashion Nugget,Nugget,13 Feb 2010 18:11
VikingIrishman,Nirvana,Incesticide,(New Wave) Polly [Mark Goodier Session],13 Feb 2010 18:07
VikingIrishman,Acid Bath,Pagan Terrorism Tactics,New Corpse,13 Feb 2010 18:06
VikingIrishman,Lily Allen,It's Not Me It's You,Fuck You,13 Feb 2010 18:01
VikingIrishman,Moi dix Mois,NOCTURNAL OPERA,Mephisto Waltz,13 Feb 2010 17:57
VikingIrishman,Cake,Prolonging the Magic,When You Sleep,13 Feb 2010 17:52
VikingIrishman,MALICE MIZER,Gardenia,Gardenia (Instrumental),13 Feb 2010 17:41
VikingIrishman,Urge Overkill,No Alternative,Take a Walk,13 Feb 2010 17:36
VikingIrishman,Sublime,Gold [Disc 2],Seed,13 Feb 2010 07:15
VikingIrishman,Buddy Holly,Juno,Dearest,13 Feb 2010 07:13
VikingIrishman,Greg Edmonson,Firefly,Leaving / Caper / Spaceball,13 Feb 2010 07:11
VikingIrishman,Kamelot,Epica,Descent of the Archangel,13 Feb 2010 07:09
VikingIrishman,Sublime,Gold [Disc 1],Slow Ride,13 Feb 2010 07:04
VikingIrishman,American Music Club,No Alternative,All Your Jeans Were Too Tight,13 Feb 2010 06:57
VikingIrishman,Alestorm,Leviathan,Heavy Metal Pirates,13 Feb 2010 06:54
VikingIrishman,Type O Negative,The Origin of the Feces,Kill You Tonight,13 Feb 2010 06:49
VikingIrishman,Slipknot,Iowa,Iowa,13 Feb 2010 06:47
VikingIrishman,Flogging Molly,Swagger,Every Dog Has Its Day,13 Feb 2010 06:32
VikingIrishman,Cake,Prolonging the Magic,Guitar,12 Feb 2010 23:33
VikingIrishman,Thin Lizzy,Dedication - The Very Best of Thin Lizzy,Still in Love With You,12 Feb 2010 23:23
VikingIrishman,Kamelot,The Fourth Legacy,Desert Reign,12 Feb 2010 23:17
VikingIrishman,Sublime,Gold [Disc 2],STP,12 Feb 2010 23:11
VikingIrishman,Rush,Moving Pictures,YYZ,12 Feb 2010 23:08
VikingIrishman,Alestorm,Captain Morgan's Revenge,Set Sail and Conquer,12 Feb 2010 22:51
VikingIrishman,MALICE MIZER,merveilles,Gekka no Yasoukyoku,12 Feb 2010 22:46
VikingIrishman,Nirvana,Unplugged in New York,Plateau,12 Feb 2010 22:42
VikingIrishman,Nirvana,Nirvana,Lithium,12 Feb 2010 22:38
VikingIrishman,Slipknot,All Hope Is Gone [Bonus Tracks],Snuff,12 Feb 2010 22:34
VikingIrishman,Rush,Counterparts,Everyday Glory,12 Feb 2010 22:28
VikingIrishman,Suicidal Tendencies,Prime Cuts,Institutionalized,12 Feb 2010 19:32
VikingIrishman,Alestorm,Captain Morgan's Revenge,Over the Seas,12 Feb 2010 19:25
VikingIrishman,Bush,Golden State,Fugitive,12 Feb 2010 19:21
VikingIrishman,Rush,Caress of Steel,The Necromancer,12 Feb 2010 19:17
VikingIrishman,Kamelot,The Black Halo,Serenade,12 Feb 2010 19:05
VikingIrishman,Queen,Queen: Greatest Hits,Crazy Little Thing Called Love,12 Feb 2010 19:00
VikingIrishman,MALICE MIZER,Single Shiroi hada ni kuruu Ai to kanashimi no wamai,Shiroi hada ni kuruu Ai to kanashimi no wamai,12 Feb 2010 18:58
VikingIrishman,Rush,Feedback,Heart Full Of Soul,12 Feb 2010 18:52
VikingIrishman,Bryan Adams,Spirit: Stallion Of The Cimerron,Brothers Under The Sun,12 Feb 2010 18:49
VikingIrishman,Lily Allen,Alright Still,Everything's Just Wonderful,12 Feb 2010 18:45
VikingIrishman,Slipknot,Vol. 3: The Subliminal Verses,Circle,12 Feb 2010 18:38
VikingIrishman,Rush,Power Windows,Territories,12 Feb 2010 16:37
VikingIrishman,Apocalyptica,Cult (Special Edition),Hyperventilation,12 Feb 2010 16:20
VikingIrishman,White Zombie,Supersexy Swingin' Sounds,Grease Paint and Monkey Brains (Sin Centers of Suburbia mix),12 Feb 2010 08:44
VikingIrishman,AC/DC,Black Ice,Decibel,12 Feb 2010 08:40
VikingIrishman,Cake,Comfort Eagle,Shadow Stabbing,12 Feb 2010 08:36
VikingIrishman,Sublime,Gold [Disc 2],Garden Grove,12 Feb 2010 08:33
VikingIrishman,Maximum the Hormone,Buiikikaesu,Akagi,12 Feb 2010 08:29
VikingIrishman,Cheap Trick,Scrubs Season 1 (Disc 1),I Want You to Want Me,12 Feb 2010 08:27
VikingIrishman,Dethklok,Dethalbum II,Murmaider II: The Water God,12 Feb 2010 08:25
VikingIrishman,Rush,Roll the Bones,The Big Wheel,12 Feb 2010 08:23
VikingIrishman,Nirvana,Unplugged in New York,All Apologies,12 Feb 2010 08:18
VikingIrishman,Funeral,As the Light Does the Shadow,Those Fated to Fall,12 Feb 2010 08:14
VikingIrishman,Funeral,As the Light Does the Shadow,Those Fated to Fall,12 Feb 2010 08:13
VikingIrishman,The Velvet Underground,Juno,I'm Sticking With You,12 Feb 2010 08:06
VikingIrishman,Mateo Messina,Juno,Up The Spout,12 Feb 2010 08:03
VikingIrishman,MALICE MIZER,Single Gekka no Yasoukyoku,Gekka no Yasoukyoku,12 Feb 2010 07:58
VikingIrishman,Cake,Motorcade of Generosity,Comanche,12 Feb 2010 07:54
VikingIrishman,Nirvana,Unplugged in New York,Lake of Fire,12 Feb 2010 07:52
VikingIrishman,Slipknot,Vol. 3: The Subliminal Verses,The Blister Exists,12 Feb 2010 07:49
VikingIrishman,Stone Sour,Stone Sour,Inside the Cynic,12 Feb 2010 07:39
VikingIrishman,Rush,Vapor Trails,Sweet Miracle,12 Feb 2010 07:36
VikingIrishman,Rob Zombie,Past Present & Future,Feel So Numb,12 Feb 2010 07:32
VikingIrishman,GACKT,MARS,Illness Illusion,12 Feb 2010 07:28
VikingIrishman,Kamelot,Epica,Prologue,12 Feb 2010 07:25
VikingIrishman,MALICE MIZER,merveilles,Le ciel,12 Feb 2010 07:24
VikingIrishman,Kamelot,The Fourth Legacy,New Allegiance,12 Feb 2010 07:19
VikingIrishman,Cake,Comfort Eagle,Opera Singer,12 Feb 2010 07:18
VikingIrishman,Rush,Hold Your Fire,Tai Shan,12 Feb 2010 07:14
VikingIrishman,Kamelot,The Black Halo,The Black Halo,12 Feb 2010 07:09
VikingIrishman,Sublime,Gold [Disc 1],Waiting For My Ruca,12 Feb 2010 06:59
VikingIrishman,Bush,Zen X Four,Glycerine (Live),12 Feb 2010 06:56
VikingIrishman,Maximum the Hormone,Buiikikaesu,Louisiana Bob,12 Feb 2010 06:52
VikingIrishman,Bush,Zen X Four,Comedown (Live),12 Feb 2010 06:48
VikingIrishman,Sublime,Gold [Disc 1],Free Loop Dub,12 Feb 2010 06:42
VikingIrishman,Rush,Permanent Waves,Different Strings,12 Feb 2010 06:39
VikingIrishman,Sublime,Gold [Disc 1],D.J.'s,12 Feb 2010 06:35
VikingIrishman,Moi dix Mois,Dix infernal,L'intelieur Dix,12 Feb 2010 06:32
VikingIrishman,Rush,Snakes & Arrows,We Hold On,12 Feb 2010 06:24
VikingIrishman,Kamelot,The Black Halo,March of Mephisto,12 Feb 2010 06:20
VikingIrishman,Sevendust,Freddy vs. Jason,Leech,12 Feb 2010 06:14
VikingIrishman,Fallen Man,Metal Edge March 08,March of the Sinners,12 Feb 2010 06:10
VikingIrishman,Rush,Presto,Available Light,12 Feb 2010 05:55
VikingIrishman,Sublime,Gold [Disc 1],Greatest Hits,12 Feb 2010 05:50
VikingIrishman,Lily Allen,Alright Still,Smile,12 Feb 2010 05:42
VikingIrishman,Smashing Pumpkins,No Alternative,Glynis,12 Feb 2010 05:39
VikingIrishman,Moi dix Mois,NOCTURNAL OPERA,Shadows Temple-x,12 Feb 2010 05:34
VikingIrishman,Sepultura,Freddy Vs. Jason,The Waste,12 Feb 2010 05:29
VikingIrishman,Stone Sour,Come What(ever) May,Socio,12 Feb 2010 05:21
VikingIrishman,AC/DC,Black Ice,Anything Goes,12 Feb 2010 05:18
VikingIrishman,Kimya Dawson,Juno,sleep [instrumental],12 Feb 2010 05:10
VikingIrishman,Rush,Hold Your Fire,Turn the Page,12 Feb 2010 05:09
VikingIrishman,Amon Amarth,With Oden On Our Side (Bonus Disc),Once Sent From The Golden Hall (Sunlight Recording),12 Feb 2010 05:04
VikingIrishman,Bush,The Science of Things,40 Miles From The Sun,12 Feb 2010 05:00
VikingIrishman,Stone Sour,Stone Sour,Omega,12 Feb 2010 04:57
VikingIrishman,Rush,Presto,Scars,12 Feb 2010 04:54
VikingIrishman,Funeral,As the Light Does the Shadow,The Strength to End It,12 Feb 2010 04:50
VikingIrishman,Kryterium,Metal Edge March 08,Unlock The Gates,12 Feb 2010 04:42
VikingIrishman,Type O Negative,Life Is Killing Me (Bonus CD),Blood & Fire (Out of the Ashes mix),12 Feb 2010 04:36
VikingIrishman,MALICE MIZER,Merveilles L'Espace Video,Au Revoir (Live),12 Feb 2010 04:32
VikingIrishman,Cake,Comfort Eagle,Arco Arena,12 Feb 2010 04:23
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Let The Monster Rise,12 Feb 2010 04:16
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Thankless Job,12 Feb 2010 04:11
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Zydrate Anatomy,12 Feb 2010 04:08
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,Mark It Up,12 Feb 2010 04:04
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,21st Century Cure,12 Feb 2010 04:03
VikingIrishman,Darren Smith & Terrance Zdunich,Repo! The Genetic Opera - Original Motion Picture Soundtrack,At The Opera Tonight,12 Feb 2010 03:56
VikingIrishman,Type O Negative,The Least Worst of Type O Negative,My Girlfriend's Girlfriend,12 Feb 2010 03:52
VikingIrishman,Type O Negative,The Least Worst of Type O Negative,12 Black Rainbows,12 Feb 2010 03:48
VikingIrishman,Thin Lizzy,Dedication - The Very Best of Thin Lizzy,Dedication,12 Feb 2010 03:20
VikingIrishman,Thin Lizzy,Dedication - The Very Best of Thin Lizzy,Showdown,12 Feb 2010 03:16
VikingIrishman,Matchbox Twenty,Yourself or Someone Like You,Kody,11 Feb 2010 21:43
VikingIrishman,Greg Edmonson,Firefly,Cows / New Dress / My Crew,11 Feb 2010 21:38
VikingIrishman,Lily Allen,Alright Still,Knock 'em Out,11 Feb 2010 21:36
VikingIrishman,AC/DC,Black Ice,War Machine,11 Feb 2010 21:28
VikingIrishman,AC/DC,Black Ice,Smash N Grab,11 Feb 2010 21:28
VikingIrishman,AC/DC,Black Ice,Anything Goes,11 Feb 2010 21:27
VikingIrishman,AC/DC,Black Ice,Big Jack,11 Feb 2010 21:27
VikingIrishman,AC/DC,Black Ice,Skies on Fire,11 Feb 2010 21:27
VikingIrishman,AC/DC,Black Ice,Rock 'N Roll Train,11 Feb 2010 21:27
VikingIrishman,Acid Bath,When the Kite String Pops,Scream of the Butterfly,11 Feb 2010 21:24
VikingIrishman,Acid Bath,When the Kite String Pops,Scream of the Butterfly,11 Feb 2010 21:23
VikingIrishman,Acid Bath,Pagan Terrorism Tactics,Dead Girl,11 Feb 2010 21:18
VikingIrishman,Soil,Scars,Halo,11 Feb 2010 21:15
VikingIrishman,System of a Down,Toxicity,ATWA,11 Feb 2010 21:14
VikingIrishman,Drowning Pool,Sinner,Bodies,11 Feb 2010 21:13
VikingIrishman,Dope,Felons and Revolutionaries,You Spin Me Round (Like a Record),11 Feb 2010 21:12
VikingIrishman,Slipknot,9.0: Live,Liberate,11 Feb 2010 21:11
VikingIrishman,9GOATS BLACK OUT,Black rain,headache,11 Feb 2010 21:09
VikingIrishman,Kamelot,Epica,Descent of the Archangel,11 Feb 2010 21:08
VikingIrishman,Kamelot,The Black Halo,Soul Society,11 Feb 2010 21:08
VikingIrishman,Kamelot,The Black Halo,Abandoned,11 Feb 2010 21:08
VikingIrishman,Nirvana,Nevermind,Lounge Act,11 Feb 2010 21:08
VikingIrishman,Nirvana,Nirvana,Heart-Shaped Box,11 Feb 2010 21:08
VikingIrishman,Nirvana,Nevermind,In Bloom,11 Feb 2010 21:08
VikingIrishman,Slipknot,Slipknot,Wait and Bleed,11 Feb 2010 21:07
VikingIrishman,Slipknot,All Hope Is Gone [Bonus Tracks],Psychosocial,11 Feb 2010 21:07
VikingIrishman,Slipknot,All Hope Is Gone [Bonus Tracks],'Til We Die,11 Feb 2010 21:07
VikingIrishman,Slipknot,All Hope Is Gone [Bonus Tracks],Gematria (The Killing Name),11 Feb 2010 21:07
VikingIrishman,exist†trace,Vanguard -Of the Muses-,Vanguard,11 Feb 2010 21:05
VikingIrishman,-OZ-,VERSUS,FILMY,11 Feb 2010 21:04
VikingIrishman,Geddy Lee,My Favorite Headache,Slipping (LP Version),11 Feb 2010 21:03
VikingIrishman,Black Sabbath,Paranoid,Rat Salad,06 Nov 2009 04:15
VikingIrishman,Iron Maiden,Edward the Great,Run to the Hills,06 Nov 2009 04:10
VikingIrishman,Empyria,The Long Road Home,The Endless Circle,06 Nov 2009 04:06
VikingIrishman,Megadeth,Rude Awakening,Peace Sells,06 Nov 2009 04:01
VikingIrishman,Slayer,South of Heaven,South of Heaven,06 Nov 2009 03:56
VikingIrishman,Jethro Tull,Aqualung,Aqualung,31 Oct 2009 17:40
VikingIrishman,Alessandro Bottura,,Deaf Kids Disco,31 Oct 2009 17:34
VikingIrishman,Marillion,Misplaced Childhood,Kayleigh,31 Oct 2009 17:31
VikingIrishman,Rush,Moving Pictures,Tom Sawyer,31 Oct 2009 17:26
VikingIrishman,Mushroomhead,XIII,Destroy The World Around Me,31 Oct 2009 17:17
VikingIrishman,DevilDriver,,Horn Of Betrayal,31 Oct 2009 17:12
VikingIrishman,Spineshank,,Seamless,31 Oct 2009 17:08
VikingIrishman,Soil,Throttle Junkies,Shining Man,31 Oct 2009 17:04
VikingIrishman,Static-X,Machine,Structural Defect,31 Oct 2009 17:00
VikingIrishman,Sevendust,,Angel's Son,31 Oct 2009 16:57
VikingIrishman,American Head Charge,[non-album tracks],Cowards,31 Oct 2009 16:53
VikingIrishman,Dry Kill Logic,The Darker Side of Nonsense,A Better Man Than Me,31 Oct 2009 16:42
VikingIrishman,Slipknot,Iowa,New Abortion,31 Oct 2009 16:38
VikingIrishman,Roadrunner United,The All Star Sessions,The Enemy (Album Version),31 Oct 2009 16:33
VikingIrishman,Machine Head,New Shit Vol 3,Bulldozer,31 Oct 2009 16:28
VikingIrishman,Ill Niño,Revolution Revolución,What Comes Around,31 Oct 2009 16:24
VikingIrishman,P.O.D.,Satellite,The Messenjah,31 Oct 2009 16:20
VikingIrishman,Kittie,Paperdoll EP,Brackish,31 Oct 2009 16:17
VikingIrishman,Killswitch Engage,,This Fire,31 Oct 2009 16:14
VikingIrishman,Marilyn Manson,,Four Rusted Horses,31 Oct 2009 16:09
VikingIrishman,Murderdolls,Beyond the Valley of the Murderdolls,Kill Miss America,31 Oct 2009 16:06
VikingIrishman,Mudvayne,L.D. 50,Nothing to Gein,31 Oct 2009 16:01
VikingIrishman,System of a Down,Toxicity,Shimmy,31 Oct 2009 15:59
VikingIrishman,Stone Sour,Come What,Through Glass,31 Oct 2009 15:54
VikingIrishman,Disturbed,Dj Vilnius_Kaunas (Lastfm Promo Session),Land of Confusion,31 Oct 2009 15:49
VikingIrishman,Trivium,,Ascendancy,31 Oct 2009 15:45
VikingIrishman,Papa Roach,The Paramour Sessions,Time Is Running Out,31 Oct 2009 15:41
VikingIrishman,Slipknot,Vol. 3: (The Subliminal Verses),Pulse of the Maggots,31 Oct 2009 15:37
VikingIrishman,Roadrunner United,The All Star Sessions,Roads (Album Version),31 Oct 2009 15:34
VikingIrishman,Limp Bizkit,Chocolate Starfish and the Hot Dog Flavored Water,My Generation,31 Oct 2009 15:30
VikingIrishman,Mudvayne,Lost and Found,Determined,31 Oct 2009 15:28
VikingIrishman,Korn,Follow the Leader,Freak on a Leash,31 Oct 2009 15:23
VikingIrishman,System of a Down,Toxicity,Chop Suey!,31 Oct 2009 15:20
VikingIrishman,Murderdolls,Beyond the Valley of the Murderdolls,She Was A Teenage Zombie,31 Oct 2009 15:17
VikingIrishman,Firewind,The Premonition,Circle of Life,31 Oct 2009 15:07
VikingIrishman,Kamelot,Epica,Descent of the Archangel,31 Oct 2009 15:02
VikingIrishman,Kansas,The Best of Kansas,The Wall,23 Apr 2009 16:28
VikingIrishman,Emerson Lake & Palmer,Trilogy,From the Beginning,23 Apr 2009 16:23
VikingIrishman,Rush,Rush,Finding My Way,23 Apr 2009 16:18
VikingIrishman,Apocalyptica,Cult (Special Edition),Until It Sleeps,01 Jan 1970 00:00
VikingIrishman,Kamelot,Epica,Prologue,01 Jan 1970 00:00
VikingIrishman,Type O Negative,Life Is Killing Me (Bonus CD),Out of the Fire (Kane's Theme),01 Jan 1970 00:00
VikingIrishman,Apocalyptica,Cult (Special Edition),Harmaggedon (Live In Munich),01 Jan 1970 00:00
VikingIrishman,Apocalyptica,Cult (Special Edition),hall of mountain king,01 Jan 1970 00:00
VikingIrishman,Bush,Zen X Four,Glycerine (Acoustic),01 Jan 1970 00:00
VikingIrishman,Apocalyptica,Cult (Special Edition),Fight Fire With Fire,01 Jan 1970 00:00
